Entry Number,File Name,SMILES,Ered,HOMO,Gsol,Absorption Wavelength
852,BTZ-Neutral-wb97xd-1852,COc1c(C)c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.04269603,-8.1570138,-0.61320456,368.39
853,BTZ-Neutral-wb97xd-1853,CSc1c(C)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.11436717,-8.5450284,-0.51750699,331.99
854,BTZ-Neutral-wb97xd-1854,CSc1c(C)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.00871074,-8.1632721,-0.51029634,369.22
855,BTZ-Neutral-wb97xd-1855,CSc1c(C)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.37460361,-8.5937343,-0.60335454,346.37
856,BTZ-Neutral-wb97xd-1856,CSc1c(C)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.11523789,-8.6035299,-0.63614259,336.17
857,BTZ-Neutral-wb97xd-1857,CSc1c(C)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.97219492,-7.414725,-0.63151689,439.89
858,BTZ-Neutral-wb97xd-1858,CSc1c(C)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.49791933,-8.6870646,-0.63546234,347.38
859,BTZ-Neutral-wb97xd-1859,CSc1c(C)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.31972104,-8.5695174,-0.8930322,350.67
860,BTZ-Neutral-wb97xd-1860,CSc1c(C(F)(F)F)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.24987297,-8.7061116,-0.53347926,323.87
861,BTZ-Neutral-wb97xd-1861,CSc1c(C(F)(F)F)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.68795397,-8.8563108,-0.5929059,356.85
862,BTZ-Neutral-wb97xd-1862,CSc1c(C(F)(F)F)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.77986935,-8.8870581,-0.51494925,360.46
863,BTZ-Neutral-wb97xd-1863,COc1c(C(F)(F)F)c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.24497517,-8.7058395,-0.56555985,338.15
864,BTZ-Neutral-wb97xd-1864,CSc1c(C(F)(F)F)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.55900578,-8.5665243,-0.38235492,347.64
865,BTZ-Neutral-wb97xd-1865,CSc1c(C(F)(F)F)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.39245337,-8.4035364,-0.49816068,381.09
866,BTZ-Neutral-wb97xd-1866,CSc1c(C(F)(F)F)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.59440599,-8.590197,-0.45473352,367.13
867,BTZ-Neutral-wb97xd-1867,CSc1c(C(F)(F)F)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.53965947,-8.8778067,-0.5229762,342.29
868,BTZ-Neutral-wb97xd-1868,CSc1c(C(F)(F)F)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.14394444,-7.7728086,-0.63519024,407.61
869,BTZ-Neutral-wb97xd-1869,CSc1c(C(F)(F)F)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.80645352,-8.9461038,-0.64844151,351.73
870,BTZ-Neutral-wb97xd-1870,CSc1c(C(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.67287963,-8.9009352,-0.77254632,342.49
871,BTZ-Neutral-wb97xd-1871,CSc1c(C#N)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.43245207,-8.7115536,-0.63704052,335.39
872,BTZ-Neutral-wb97xd-1872,CSc1c(C#N)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.75554361,-8.9267847,-0.484338,351.23
873,BTZ-Neutral-wb97xd-1873,CSc1c(C#N)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.90141642,-9.0192987,-0.76903623,362.53
874,BTZ-Neutral-wb97xd-1874,COc1c(C#N)c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.30723165,-8.5292466,-0.69208635,350.64
875,BTZ-Neutral-wb97xd-1875,CSc1c(C#N)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.61745286,-8.9229753,-0.58885161,339.06
876,BTZ-Neutral-wb97xd-1876,CSc1c(C#N)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.3936234,-8.4530586,-0.60610275,383.06
877,BTZ-Neutral-wb97xd-1877,CSc1c(C#N)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.70675608,-8.9553552,-0.62974824,353.38
878,BTZ-Neutral-wb97xd-1878,CSc1c(C#N)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.62918037,-8.7793065,-0.58931418,353.87
879,BTZ-Neutral-wb97xd-1879,CSc1c(C#N)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.09872142,-7.7858694,-0.65516238,401.54
880,BTZ-Neutral-wb97xd-1880,CSc1c(C#N)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,3.17188382,-8.9028399,-0.69782766,378.23
881,BTZ-Neutral-wb97xd-1881,CSc1c(C#N)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.70340925,-8.8799835,-0.83760543,351.56
882,BTZ-Neutral-wb97xd-1882,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,1.91195198,-8.4070737,-0.49157586,332.87
883,BTZ-Neutral-wb97xd-1883,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C(F)(F)F,2.3443733,-8.7428451,-0.69818139,342.66
884,BTZ-Neutral-wb97xd-1884,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.34374747,-8.5550961,-0.60838839,345.92
885,BTZ-Neutral-wb97xd-1885,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC,2.0616614,-8.269119,-0.62509533,361.17
886,BTZ-Neutral-wb97xd-1886,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.20867703,-8.5477494,-0.56147835,338.63
887,BTZ-Neutral-wb97xd-1887,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.13110132,-8.4356442,-0.67241352,350.26
888,BTZ-Neutral-wb97xd-1888,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.33988365,-8.6546847,-0.66084927,348.51
889,BTZ-Neutral-wb97xd-1889,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,2.12057105,-8.5278861,-0.46374003,337.89
890,BTZ-Neutral-wb97xd-1890,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,1.87598036,-7.512681,-0.69551481,428.37
891,BTZ-Neutral-wb97xd-1891,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1[N+](=O)[O-],2.44856039,-8.6204001,-0.57309702,349.39
892,BTZ-Neutral-wb97xd-1892,COc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1S(=O)(=O)N(C)C,2.27052536,-8.592918,-0.88739973,347.08
893,BTZ-Neutral-wb97xd-1893,CSc1c(OC(F)(F)F)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.12691098,-8.6054346,-0.52874472,329.92
894,BTZ-Neutral-wb97xd-1894,CSc1c(OC(F)(F)F)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.44273745,-8.7564501,-0.35977062,344.41
895,BTZ-Neutral-wb97xd-1895,CSc1c(OC(F)(F)F)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.65543802,-8.7515523,-0.49699065,363.91
896,BTZ-Neutral-wb97xd-1896,COc1c(OC(F)(F)F)c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.10217709,-8.4658473,-0.58117839,350.17
897,BTZ-Neutral-wb97xd-1897,CSc1c(OC(F)(F)F)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.50858565,-8.7169956,-0.45644775,344.53
898,BTZ-Neutral-wb97xd-1898,CSc1c(OC(F)(F)F)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.24214533,-8.4906084,-0.47568522,360.23
899,BTZ-Neutral-wb97xd-1899,CSc1c(OC(F)(F)F)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.45005694,-8.7825717,-0.43903335,342.33
900,BTZ-Neutral-wb97xd-1900,CSc1c(OC(F)(F)F)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.31985709,-8.6851599,-0.39478989,337.92
901,BTZ-Neutral-wb97xd-1901,CSc1c(OC(F)(F)F)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.06288585,-7.6884576,-0.64065945,418.91
902,BTZ-Neutral-wb97xd-1902,CSc1c(OC(F)(F)F)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.72463305,-8.9542668,-0.49048746,348.17
903,BTZ-Neutral-wb97xd-1903,CSc1c(OC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.46080489,-8.6350935,-0.80669487,355.43
904,BTZ-Neutral-wb97xd-1904,CSc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,2.05934855,-8.2277598,-0.48501825,343.6
905,BTZ-Neutral-wb97xd-1905,CSc1c(SC)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.36415497,-8.3972781,-0.45827082,372.81
906,BTZ-Neutral-wb97xd-1906,CSc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.62240508,-8.4761871,-0.75205719,398.74
907,BTZ-Neutral-wb97xd-1907,COc1c(SC)c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.09243591,-7.9782441,-0.63919011,377.84
908,BTZ-Neutral-wb97xd-1908,CSc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.27792648,-8.3972781,-0.48267819,355.44
909,BTZ-Neutral-wb97xd-1909,CSc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.18870489,-8.0038215,-0.65554332,403.98
910,BTZ-Neutral-wb97xd-1910,CSc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.31300017,-8.3774148,-0.50762976,375.3
911,BTZ-Neutral-wb97xd-1911,CSc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,2.27487896,-8.2960569,-0.58708296,366.05
912,BTZ-Neutral-wb97xd-1912,CSc1c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,1.96955555,-7.3635702,-0.60539529,441.01
913,BTZ-Neutral-wb97xd-1913,CSc1c(SC)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.39631719,-8.5953669,-0.55821315,353.36
914,BTZ-Neutral-wb97xd-1914,CSc1c(SC)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.38415432,-8.2465347,-0.7060995,368.62
915,BTZ-Neutral-wb97xd-1915,CSc1c(SC(F)(F)F)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.12650283,-8.519451,-0.44088363,330.93
916,BTZ-Neutral-wb97xd-1916,CSc1c(SC(F)(F)F)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.58014795,-8.67999,-0.45236625,356.06
917,BTZ-Neutral-wb97xd-1917,CSc1c(SC(F)(F)F)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.83918715,-8.7999861,-0.67717527,379.48
918,BTZ-Neutral-wb97xd-1918,COc1c(SC(F)(F)F)c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.08606877,-8.4266649,-0.52191501,348.23
919,BTZ-Neutral-wb97xd-1919,CSc1c(SC(F)(F)F)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.52540143,-8.7365868,-0.48929022,342.36
920,BTZ-Neutral-wb97xd-1920,CSc1c(SC(F)(F)F)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.38333802,-8.3504769,-0.54025455,396.78
921,BTZ-Neutral-wb97xd-1921,CSc1c(SC(F)(F)F)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.53027202,-8.5999926,-0.43919661,364.93
922,BTZ-Neutral-wb97xd-1922,CSc1c(SC(F)(F)F)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.38831745,-8.5812177,-0.46180812,350.54
923,BTZ-Neutral-wb97xd-1923,CSc1c(SC(F)(F)F)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.11447601,-7.7426055,-0.62280969,413.33
924,BTZ-Neutral-wb97xd-1924,CSc1c(SC(F)(F)F)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.85056093,-8.8720926,-0.51995589,363.73
925,BTZ-Neutral-wb97xd-1925,CSc1c(SC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.56066559,-8.5608102,-0.82914312,363.87
926,BTZ-Neutral-wb97xd-1926,CSc1c(N(C)C)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.89829256,-7.735803,-0.62553069,386.38
927,BTZ-Neutral-wb97xd-1927,CSc1c(N(C)C)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.3133539,-8.1189198,-0.62177571,414.12
928,BTZ-Neutral-wb97xd-1928,CSc1c(N(C)C)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.35381517,-8.0100798,-0.80644998,414
929,BTZ-Neutral-wb97xd-1929,COc1c(N(C)C)c(SC)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.97222213,-7.6519962,-0.67747458,405.3
930,BTZ-Neutral-wb97xd-1930,CSc1c(N(C)C)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.11221758,-7.8536223,-0.59380383,396.68
931,BTZ-Neutral-wb97xd-1931,CSc1c(N(C)C)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.08089887,-7.6669617,-0.6636519,420.77
932,BTZ-Neutral-wb97xd-1932,CSc1c(N(C)C)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.14252952,-7.9069539,-0.52564278,403.1
933,BTZ-Neutral-wb97xd-1933,CSc1c(N(C)C)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.04949853,-7.8479082,-0.54145179,391.58
934,BTZ-Neutral-wb97xd-1934,CSc1c(N(C)C)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.88381684,-7.7812437,-0.55307046,391.32
935,BTZ-Neutral-wb97xd-1935,CSc1c(N(C)C)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.42502374,-8.1341574,-0.74220717,425.12
936,BTZ-Neutral-wb97xd-1936,CSc1c(N(C)C)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.23420001,-7.8767508,-0.80655882,433.18
937,BTZ-Neutral-wb97xd-1937,CC(=O)N(c1c(SC(F)(F)F)c(C)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.17885487,-8.7496476,-0.50850048,337.13
938,BTZ-Neutral-wb97xd-1938,CC(=O)N(c1c(SC(F)(F)F)c(C)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.53032644,-9.3898989,-0.52947939,310.44
939,BTZ-Neutral-wb97xd-1939,CC(=O)N(c1c(SC(F)(F)F)c(C)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.60735795,-9.4070412,-0.4930452,315.93
940,BTZ-Neutral-wb97xd-1940,COc1c(C)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.18897699,-8.4636705,-0.40254474,359.2
941,BTZ-Neutral-wb97xd-1941,CC(=O)N(c1c(SC(F)(F)F)c(C)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.40282038,-9.2913987,-0.34888662,312.17
942,BTZ-Neutral-wb97xd-1942,CSc1c(C)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.30611604,-8.3904756,-0.541479,373.02
943,BTZ-Neutral-wb97xd-1943,CC(=O)N(c1c(SC(F)(F)F)c(C)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.40771818,-9.3768381,-0.41089821,310.78
944,BTZ-Neutral-wb97xd-1944,CC(=O)N(c1c(SC(F)(F)F)c(C)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.29142264,-8.9324988,-0.451686,326.21
945,BTZ-Neutral-wb97xd-1945,CC(=O)N(c1c(SC(F)(F)F)c(C)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.20788794,-7.5521355,-0.50493597,450.63
946,BTZ-Neutral-wb97xd-1946,CC(=O)N(c1c(SC(F)(F)F)c(C)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.65105721,-9.4753383,-0.61135428,330.36
947,BTZ-Neutral-wb97xd-1947,CC(=O)N(c1c(SC(F)(F)F)c(C)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.52714287,-9.1221525,-0.82568745,313.39
948,BTZ-Neutral-wb97xd-1948,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.44651964,-9.3346626,-0.53236365,309.48
949,BTZ-Neutral-wb97xd-1949,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.77200566,-9.7147863,-0.4818891,305.24
950,BTZ-Neutral-wb97xd-1950,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.92073552,-9.8083887,-0.4691004,314.18
951,BTZ-Neutral-wb97xd-1951,COc1c(C(F)(F)F)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.37952862,-8.8198494,-0.43927824,341.68
952,BTZ-Neutral-wb97xd-1952,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.67247148,-9.7379148,-0.48692295,297.18
953,BTZ-Neutral-wb97xd-1953,CSc1c(C(F)(F)F)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.58779396,-8.5880202,-0.53018685,383.45
954,BTZ-Neutral-wb97xd-1954,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.73750338,-9.7077117,-0.37100835,307.29
955,BTZ-Neutral-wb97xd-1955,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.60899055,-9.3980619,-0.39664017,317.28
956,BTZ-Neutral-wb97xd-1956,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.36744738,-8.3893872,-0.49802463,420.03
957,BTZ-Neutral-wb97xd-1957,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.88925355,-9.8872977,-0.54765567,307.4
958,BTZ-Neutral-wb97xd-1958,CC(=O)N(c1c(SC(F)(F)F)c(C(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.83110578,-9.3455466,-0.77572989,317.62
959,BTZ-Neutral-wb97xd-1959,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.54433959,-9.3213297,-0.60223893,313.59
960,BTZ-Neutral-wb97xd-1960,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.89907636,-9.8399523,-0.61200732,305.16
961,BTZ-Neutral-wb97xd-1961,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,3.04644572,-9.8059398,-0.51965658,318.37
962,BTZ-Neutral-wb97xd-1962,COc1c(C#N)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.49359294,-8.8122306,-0.68250843,345.6
963,BTZ-Neutral-wb97xd-1963,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.855105,-9.6271701,-0.54738357,309.82
964,BTZ-Neutral-wb97xd-1964,CSc1c(C#N)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.64352004,-8.592918,-0.67358355,383.94
965,BTZ-Neutral-wb97xd-1965,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.91972875,-9.7640364,-0.58947744,310.67
966,BTZ-Neutral-wb97xd-1966,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.74961183,-9.4519377,-0.56770944,320.47
967,BTZ-Neutral-wb97xd-1967,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.31846938,-7.9564761,-0.62351715,405.89
968,BTZ-Neutral-wb97xd-1968,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,3.17702651,-9.9392688,-0.5485536,327.8
969,BTZ-Neutral-wb97xd-1969,CC(=O)N(c1c(SC(F)(F)F)c(C#N)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.92239533,-9.3009222,-0.88878744,330.84
970,BTZ-Neutral-wb97xd-1970,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,2.16799808,-8.5599939,-0.49187517,343.55
971,BTZ-Neutral-wb97xd-1971,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C(F)(F)F,2.53478888,-9.4239114,-0.49943955,313.22
972,BTZ-Neutral-wb97xd-1972,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.66526083,-9.0187545,-0.57595407,342.75
973,BTZ-Neutral-wb97xd-1973,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC,2.25700199,-8.3213622,-0.55187322,371.53
974,BTZ-Neutral-wb97xd-1974,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.46992024,-9.2658213,-0.48779367,318.72
975,BTZ-Neutral-wb97xd-1975,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.33041457,-8.3980944,-0.64022409,374.18
976,BTZ-Neutral-wb97xd-1976,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.49133451,-9.2549373,-0.51473157,322.47
977,BTZ-Neutral-wb97xd-1977,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,2.38712021,-8.9961702,-0.53998245,328.36
978,BTZ-Neutral-wb97xd-1978,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,2.14571309,-7.4743149,-0.56362794,450.23
979,BTZ-Neutral-wb97xd-1979,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1[N+](=O)[O-],2.63459516,-9.4532982,-0.49987491,330.75
980,BTZ-Neutral-wb97xd-1980,COc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1S(=O)(=O)N(C)C,2.44496867,-8.9613414,-0.79298103,316.6
981,BTZ-Neutral-wb97xd-1981,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.26641665,-9.177933,-0.39985095,312.21
982,BTZ-Neutral-wb97xd-1982,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.66322008,-9.7781856,-0.29751414,295.18
983,BTZ-Neutral-wb97xd-1983,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.86193471,-9.724854,-0.39955164,308.28
984,BTZ-Neutral-wb97xd-1984,COc1c(OC(F)(F)F)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.31300017,-8.6043462,-0.39176958,352.36
985,BTZ-Neutral-wb97xd-1985,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.57016188,-9.5166975,-0.34962129,308.53
986,BTZ-Neutral-wb97xd-1986,CSc1c(OC(F)(F)F)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.48425991,-8.6974044,-0.54539724,363.48
987,BTZ-Neutral-wb97xd-1987,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.7685772,-9.6707061,-0.4470603,308.82
